price,price,price
mean,min,max
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,20.0,32.0
26.0,22.0,30.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,24.0,28.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,17.0,35.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,14.0,38.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,23.0,29.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,14.0,44.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,25.0,28.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,20.0,32.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,12.0,40.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.0,26.0,26.0
26.09090909090909,22.0,28.0
26.166666666666668,18.0,30.0
26.25,25.0,30.0
26.25,22.0,35.0
26.25,15.0,35.0
26.307692307692307,14.0,45.0
26.333333333333332,25.0,27.0
26.333333333333332,25.0,28.0
26.333333333333332,20.0,30.0
26.333333333333332,22.0,29.0
26.5,18.0,35.0
26.5,26.0,27.0
26.5,25.0,28.0
26.5,25.0,28.0
26.5,25.0,28.0
26.5,26.0,27.0
26.5,25.0,28.0
26.5,18.0,35.0
26.5,24.0,29.0
26.5,25.0,28.0
26.5,20.0,33.0
26.5,25.0,28.0
26.5,23.0,30.0
26.5,21.0,32.0
26.5,25.0,28.0
26.5,25.0,28.0
26.5,22.0,30.0
26.5,13.0,40.0
26.5,26.0,27.0
26.6,16.0,56.0
26.6,22.0,28.0
26.647058823529413,17.0,51.0
26.666666666666668,25.0,30.0
26.666666666666668,15.0,57.0
26.666666666666668,25.0,30.0
26.666666666666668,20.0,30.0
26.666666666666668,20.0,36.0
26.666666666666668,14.0,40.0
26.666666666666668,20.0,40.0
26.666666666666668,18.0,40.0
26.666666666666668,25.0,30.0
26.714285714285715,16.0,30.0
26.75,20.0,38.0
26.75,21.0,40.0
26.76923076923077,14.0,42.0
26.85,9.0,56.0
26.854166666666668,13.0,52.0
26.88888888888889,14.0,50.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,20.0,30.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,26.0,28.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,22.0,34.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,25.0,29.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,26.0,28.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,20.0,34.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,25.0,29.0
27.0,25.0,29.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,26.0,28.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,25.0,29.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,25.0,29.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,24.0,30.0
27.0,18.0,40.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,18.0,36.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,22.0,32.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,24.0,30.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,22.0,34.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,22.0,32.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,26.0,28.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,24.0,30.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,25.0,29.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,25.0,28.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,26.0,28.0
27.0,25.0,29.0
27.0,27.0,27.0
27.0,27.0,27.0
27.0,27.0,27.0
27.2,18.0,45.0
27.25,25.0,30.0
27.285714285714285,20.0,30.0
27.333333333333332,20.0,32.0
27.333333333333332,18.0,36.0
27.333333333333332,22.0,38.0
27.333333333333332,25.0,32.0
27.363636363636363,23.0,36.0
27.5,27.0,28.0
27.5,20.0,35.0
27.5,25.0,30.0
27.5,25.0,30.0
27.5,25.0,30.0
27.5,25.0,30.0
27.5,27.0,28.0
27.5,25.0,30.0
27.5,25.0,30.0
27.5,25.0,30.0
27.5,25.0,30.0
27.5,22.0,33.0
27.5,27.0,28.0
27.5,25.0,30.0
27.5,25.0,30.0
27.5,25.0,30.0
27.5,26.0,29.0
27.5,27.0,28.0
27.5,25.0,30.0
27.5,25.0,30.0
27.571428571428573,15.0,36.0
27.666666666666668,24.0,35.0
27.666666666666668,17.0,40.0
27.666666666666668,19.0,45.0
27.666666666666668,24.0,35.0
27.666666666666668,20.0,43.0
27.714285714285715,15.0,62.0
27.75,27.0,30.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,15.0,35.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,26.0,30.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,15.0,39.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,26.0,30.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,15.0,45.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,26.0,29.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,19.0,52.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,23.0,33.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,26.0,29.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,26.0,30.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,26.0,30.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,27.0,29.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,24.0,32.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,27.0,29.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,14.0,55.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,16.0,40.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,25.0,34.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,22.0,34.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
28.0,28.0,28.0
